feature_type,hour,dow,month,1,Billet Yard,Billet Yard Left,Coil Yard,Coil Yard Camera-2,DISHPATCH GATE,ECR6 SBL,Finishing Stand,Furnace Oil Reading,Junk Yard,Mukandsumi,Mukansumi,NDT,PSM,SBL DUMPING YARD,SBL Loading,SBL MTA Desk,Utility Back Right,Utility Road Left,default
Camera Fault,18,3,3,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.634615385,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769,0.019230769
Camera Fault,18,3,6,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.378378378,0.459459459,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009
Camera Fault,18,3,9,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.703125,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Camera Fault,18,3,11,0.032016349,0.032697548,0.032016349,0.030653951,0.032016349,0.032016349,0.000681199,0.030653951,0.000681199,0.000681199,0.464577657,0.03133515,0.032016349,0.030653951,0.03133515,0.032016349,0.032016349,0.030653951,0.030653951,0.060626703
Camera Fault,18,3,12,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.661016949,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.033898305,0.016949153
Camera Fault,18,4,4,0.006369427,0.006369427,0.006369427,0.006369427,0.006369427,0.006369427,0.25477707,0.006369427,0.006369427,0.318471338,0.006369427,0.006369427,0.006369427,0.006369427,0.006369427,0.318471338,0.006369427,0.006369427,0.006369427,0.006369427
Camera Fault,18,4,6,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.666666667,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386
Camera Fault,18,4,7,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.677966102,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153
Camera Fault,18,4,9,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.414414414,0.423423423,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009
Camera Fault,18,5,4,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558,0.424778761,0.415929204,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558,0.008849558
Camera Fault,18,5,7,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.396396396,0.441441441,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009
Camera Fault,18,5,9,0.031163435,0.031855956,0.031163435,0.030470914,0.034626039,0.031163435,0.000692521,0.031163435,0.000692521,0.000692521,0.461218837,0.030470914,0.033240997,0.032548476,0.033240997,0.031163435,0.030470914,0.031163435,0.031163435,0.061634349
Camera Fault,18,5,10,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.635135135,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.013513514,0.067567568,0.067567568,0.013513514
Camera Fault,18,5,12,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.654545455,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818,0.018181818
Camera Fault,18,6,1,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.418181818,0.418181818,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909
Camera Fault,18,6,4,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.698412698,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016
Camera Fault,18,6,5,0.007246377,0.007246377,0.007246377,0.014492754,0.014492754,0.007246377,0.18115942,0.007246377,0.007246377,0.384057971,0.014492754,0.007246377,0.007246377,0.007246377,0.007246377,0.217391304,0.007246377,0.043478261,0.043478261,0.007246377
Camera Fault,18,6,7,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.677966102,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153,0.016949153
Camera Fault,18,6,10,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.412844037,0.422018349,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312
Camera Fault,19,0,1,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.712121212,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515
Camera Fault,19,0,5,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.431192661,0.403669725,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312,0.009174312
Camera Fault,19,0,8,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.680555556,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.013888889,0.041666667,0.041666667,0.013888889
Camera Fault,19,0,10,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.666666667,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386,0.01754386
Camera Fault,19,1,2,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.732394366,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507,0.014084507
Camera Fault,19,1,3,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.693548387,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032
Camera Fault,19,1,5,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.68852459,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443
Camera Fault,19,1,8,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.434782609,0.408695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652
Camera Fault,19,2,2,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.59375,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.078125,0.0625,0.015625
Camera Fault,19,2,3,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.445454545,0.390909091,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909,0.009090909
Camera Fault,19,2,6,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.703125,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Camera Fault,19,2,11,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.440677966,0.406779661,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576,0.008474576
Camera Fault,19,3,2,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.68852459,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443
Camera Fault,19,3,3,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.698412698,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016
Camera Fault,19,3,6,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.456140351,0.385964912,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193,0.00877193
Camera Fault,19,3,9,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.728571429,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714,0.014285714
Camera Fault,19,3,11,0.030800821,0.032169747,0.030800821,0.031485284,0.032169747,0.030800821,0.000684463,0.032169747,0.000684463,0.000684463,0.456536619,0.030116359,0.032854209,0.034223135,0.034907598,0.030800821,0.030116359,0.032169747,0.032169747,0.063655031
Camera Fault,19,3,12,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.677419355,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.032258065,0.016129032,0.016129032
Camera Fault,19,4,4,0.038901602,0.038901602,0.038901602,0.041189931,0.041189931,0.041189931,0.114416476,0.032036613,0.038901602,0.121281465,0.034324943,0.00228833,0.038901602,0.032036613,0.041189931,0.121281465,0.038901602,0.041189931,0.043478261,0.059496568
Camera Fault,19,4,6,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.712121212,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515
Camera Fault,19,4,7,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.698412698,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016
Camera Fault,19,4,9,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.420560748,0.392523364,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.018691589,0.018691589,0.009345794
Camera Fault,19,4,12,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.041666667,0.125,0.125,0.041666667
Camera Fault,19,5,4,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.420168067,0.428571429,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361
Camera Fault,19,5,7,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.443478261,0.4,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652
Camera Fault,19,5,9,0.031438127,0.03277592,0.031438127,0.031438127,0.032107023,0.031438127,0.000668896,0.031438127,0.000668896,0.000668896,0.461538462,0.030769231,0.03277592,0.03277592,0.032107023,0.031438127,0.030769231,0.031438127,0.031438127,0.060869565
Camera Fault,19,5,10,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.651515152,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.045454545,0.045454545,0.015151515
Camera Fault,19,5,12,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.672413793,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379,0.017241379
Camera Fault,19,6,1,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.401785714,0.401785714,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.008928571,0.026785714,0.026785714,0.008928571
Camera Fault,19,6,4,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.693548387,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032
Camera Fault,19,6,5,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.68852459,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443
Camera Fault,19,6,7,0.029761905,0.035714286,0.029761905,0.026785714,0.029761905,0.026785714,0.00297619,0.026785714,0.00297619,0.00297619,0.50297619,0.029761905,0.026785714,0.029761905,0.029761905,0.029761905,0.026785714,0.029761905,0.029761905,0.050595238
Camera Fault,19,6,10,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.443478261,0.4,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652,0.008695652
Camera Fault,20,0,1,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.703125,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Camera Fault,20,0,3,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545
Camera Fault,20,0,5,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.453781513,0.394957983,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361,0.008403361
Camera Fault,20,0,8,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.651515152,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.015151515,0.045454545,0.045454545,0.015151515
Camera Fault,20,0,10,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
Camera Fault,20,1,2,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.703125,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Camera Fault,20,1,3,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.098765432,0.061728395,0.543209877,0.012345679,0.012345679,0.012345679,0.098765432,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679,0.012345679
Camera Fault,20,1,5,0.024630542,0.02955665,0.024630542,0.02955665,0.02955665,0.024630542,0.004926108,0.024630542,0.004926108,0.004926108,0.517241379,0.024630542,0.034482759,0.02955665,0.039408867,0.024630542,0.024630542,0.02955665,0.02955665,0.044334975
Camera Fault,20,1,8,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.433962264,0.396226415,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962,0.009433962
Camera Fault,20,2,2,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.608695652,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.072463768,0.072463768,0.014492754
Camera Fault,20,2,3,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.448598131,0.38317757,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794,0.009345794
Camera Fault,20,2,6,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.6125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0875,0.0875,0.0125
Camera Fault,20,2,11,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.417322835,0.346456693,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.007874016,0.05511811,0.05511811,0.007874016
Camera Fault,20,3,2,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.693548387,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032
Camera Fault,20,3,3,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.683333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667
Camera Fault,20,3,6,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.441441441,0.396396396,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009,0.009009009
Camera Fault,20,3,9,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.640625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.046875,0.046875,0.015625
Camera Fault,20,3,11,0.031799729,0.032476319,0.031799729,0.029769959,0.034506089,0.031799729,0.00067659,0.030446549,0.00067659,0.00067659,0.463464141,0.031799729,0.033152909,0.031799729,0.030446549,0.031799729,0.031799729,0.030446549,0.030446549,0.060216509
Camera Fault,20,3,12,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.646153846,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.046153846,0.046153846,0.015384615
Camera Fault,20,4,4,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.295180723,0.006024096,0.006024096,0.301204819,0.006024096,0.006024096,0.006024096,0.006024096,0.006024096,0.301204819,0.006024096,0.006024096,0.006024096,0.006024096
Camera Fault,20,4,6,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.693548387,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032,0.016129032
Camera Fault,20,4,7,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.68852459,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443
